Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
Aer_XP_057480547.1-Mdo_XP_008350864.3	NG	0.27451	1.89465	0.144887	2.75716e-59	1626	374.26	1251.74	NA	546	258.25	287.75	NA	NA	0.647421	1:1:1:1:1:1	0.272912(0.306517:0.23167:0.28055)	NA	NA	NA	NA
Aer_XP_057480547.1-Mdo_XP_017186658.2	NG	0.215537	1.15814	0.186106	2.07884e-45	1527	352.611	1174.39	NA	428	208	220	NA	NA	0.4332	1:1:1:1:1:1	0.266463(0.300407:0.226069:0.272912)	NA	NA	NA	NA
Aer_XP_057480547.1-Mdo_XP_008367579.2	NG	0.209111	1.15809	0.180566	2.72455e-51	1665	388.218	1276.78	NA	462	229	233	NA	NA	0.430378	1:1:1:1:1:1	0.278853(0.313646:0.238289:0.284623)	NA	NA	NA	NA
Aer_XP_057480547.1-Mdo_XP_008339686.4	NG	0.270328	NA	NA	1.01578e-73	1458	343.323	1114.68	NA	517	264	253	NA	NA	NA	1:1:1:1:1:1	0.252546(0.28666:0.217413:0.253564)	NA	NA	NA	NA
Aer_XP_057480547.1-Mdo_XP_008361730.3	NG	0.296512	2.12188	0.13974	2.22405e-50	1401	323.082	1077.92	NA	492	228	264	NA	NA	0.717456	1:1:1:1:1:1	0.244229(0.27444:0.208248:0.25)	NA	NA	NA	NA
Aer_XP_057480547.1-Mdo_XP_070672292.1	NG	0.312529	2.06266	0.151517	2.24103e-39	1131	268.612	862.388	NA	409	188.583	220.417	NA	NA	0.728186	1:1:1:1:1:1	0.222335(0.242872:0.192464:0.23167)	NA	NA	NA	NA
Aer_XP_057480547.1-Rsim_KAF7149174.1	NG	0.369176	1.44291	0.255855	1.77667e-33	1614	373.814	1240.19	NA	601	239.417	361.583	NA	NA	0.61786	1:1:1:1:1:1	0.26239(0.301426:0.226578:0.259165)	NA	NA	NA	NA
Aer_XP_057480547.1-Rsim_KAF7134348.1	NG	0.108502	0.547983	0.198002	4.99308e-36	1704	395.661	1308.34	NA	286	153.833	132.167	NA	NA	0.210547	1:1:1:1:1:1	0.270536(0.304481:0.235743:0.271385)	NA	NA	NA	NA
Aer_XP_057480547.1-Rsim_KAF7131711.1	NG	0.283252	2.43598	0.116278	1.2943e-66	1659	384.841	1274.16	NA	578	277.417	300.583	NA	NA	0.782625	1:1:1:1:1:1	0.295316(0.324847:0.254582:0.306517)	NA	NA	NA	NA
Aer_XP_057480547.1-Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1	NG	0.271543	2.45451	0.110631	1.72551e-68	1638	380.42	1257.58	NA	561	274.5	286.5	NA	NA	0.778529	1:1:1:1:1:1	0.271215(0.29888:0.235743:0.279022)	NA	NA	NA	NA
Aer_XP_057480547.1-Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1	NG	0.115381	0.586693	0.196664	8.80831e-38	1707	394.787	1312.21	NA	301	160.667	140.333	NA	NA	0.224384	1:1:1:1:1:1	0.264087(0.301426:0.228106:0.262729)	NA	NA	NA	NA
Aer_XP_057480547.1-Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1	NG	0.293578	1.67464	0.175308	6.43994e-52	1659	384.318	1274.68	NA	567	257.333	309.667	NA	NA	0.613511	1:1:1:1:1:1	0.266124(0.302444:0.236253:0.259674)	NA	NA	NA	NA
Aer_XP_057480547.1-Vdar_KAH7851380.1	NG	0.115381	0.592251	0.194818	2.72453e-38	1707	394.787	1312.21	NA	302	161.667	140.333	NA	NA	0.225669	1:1:1:1:1:1	0.263917(0.301426:0.228106:0.26222)	NA	NA	NA	NA
Aer_XP_057480547.1-Vdar_KAH7854940.1	NG	0.293745	1.52293	0.192881	1.33744e-45	1584	364.769	1219.23	NA	534	237.667	296.333	NA	NA	0.576805	1:1:1:1:1:1	0.257128(0.290224:0.229124:0.252037)	NA	NA	NA	NA
Aer_XP_057480547.1-Vduc_GWHPDOBL004912	NG	0.27903	2.12767	0.131143	4.66939e-63	1638	381.232	1256.77	NA	562	269.167	292.833	NA	NA	0.709288	1:1:1:1:1:1	0.272064(0.299898:0.235234:0.281059)	NA	NA	NA	NA
Aer_XP_057480547.1-Vduc_GWHPDOBL007610	NG	0.293432	1.70809	0.171789	6.66801e-53	1659	383.801	1275.2	NA	568	258.333	309.667	NA	NA	0.620707	1:1:1:1:1:1	0.263408(0.296334:0.233707:0.260183)	NA	NA	NA	NA
Aer_XP_057480547.1-Vduc_GWHPDOBL036726	NG	0.11995	0.612195	0.195935	7.37353e-39	1707	395.916	1311.08	NA	311	165.667	145.333	NA	NA	0.23412	1:1:1:1:1:1	0.264936(0.303462:0.229124:0.26222)	NA	NA	NA	NA
Aer_XP_057480547.1-Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.275934	2.11577	0.130418	2.61179e-63	1638	381.139	1256.86	NA	559	268.833	290.167	NA	NA	0.704037	1:1:1:1:1:1	0.295316(0.322301:0.259165:0.304481)	NA	NA	NA	NA
Aer_XP_057480547.1-Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.122372	0.593273	0.206266	4.17752e-36	1707	394.747	1312.25	NA	310	161.833	148.167	NA	NA	0.231269	1:1:1:1:1:1	0.274779(0.312627:0.243381:0.26833)	NA	NA	NA	NA
Aer_XP_057480547.1-Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.289803	1.69258	0.17122	3.38989e-53	1659	383.231	1275.77	NA	564	257.333	306.667	NA	NA	0.613845	1:1:1:1:1:1	0.263578(0.29888:0.232688:0.259165)	NA	NA	NA	NA
Aer_XP_057480547.1-Vmic_vmicro25044-RA_Vaccinium_microcarpum_v1	NG	0.128326	0.593904	0.216073	3.81912e-35	1707	395.691	1311.31	NA	317	162.333	154.667	NA	NA	0.23625	1:1:1:1:1:1	0.272064(0.308554:0.240326:0.267312)	NA	NA	NA	NA
Aer_XP_057480547.1-Vmic_vmicro07721-RA_Vaccinium_microcarpum_v1	NG	0.123772	0.589308	0.210029	6.59807e-36	1707	395.265	1311.73	NA	311	161.333	149.667	NA	NA	0.231569	1:1:1:1:1:1	0.264426(0.301935:0.230652:0.260692)	NA	NA	NA	NA
Aer_XP_057480547.1-Vmic_vmicro21395-RA_Vaccinium_microcarpum_v1	NG	0.284063	1.93149	0.14707	1.43906e-56	1569	365.852	1203.15	NA	538	253.5	284.5	NA	NA	0.668202	1:1:1:1:1:1	0.285302(0.309063:0.254073:0.29277)	NA	NA	NA	NA
Aer_XP_057480547.1-Vmic_vmicro08677-RA_Vaccinium_microcarpum_v1	NG	0.270954	1.65714	0.163507	6.46444e-45	1338	308.279	1029.72	NA	440	205.833	234.167	NA	NA	0.590335	1:1:1:1:1:1	0.240665(0.275967:0.209776:0.236253)	NA	NA	NA	NA
Aer_XP_057480547.1-Vvin_XP_002278978.1	NG	0.283733	1.57854	0.179743	3.82775e-51	1671	384.154	1286.85	NA	557	253	304	NA	NA	0.581402	1:1:1:1:1:1	0.260014(0.300407:0.232688:0.246945)	NA	NA	NA	NA
Aer_XP_057480547.1-Vvin_XP_010647826.1	NG	0.265484	1.96643	0.135008	1.61389e-58	1530	353.701	1176.3	NA	509	246	263	NA	NA	0.658705	1:1:1:1:1:1	0.254413(0.291242:0.219959:0.252037)	NA	NA	NA	NA
Aer_XP_057480547.1-Vvin_XP_002275995.1	NG	0.17947	1.13763	0.157758	5.38745e-58	1674	387.026	1286.97	NA	432	226.583	205.417	NA	NA	0.400995	1:1:1:1:1:1	0.264936(0.300916:0.235743:0.258147)	NA	NA	NA	NA
Aer_XP_057480549.1-Aer_XP_057481773.1	NG	0.315009	2.19178	0.143723	1.25991e-48	1401	324.105	1076.89	NA	507	230	277	NA	NA	0.749179	1:1:1:1:1:1	0.267142(0.287678:0.223014:0.290733)	NA	NA	NA	NA
Aer_XP_057480549.1-Aer_XP_057481774.1	NG	0.315009	2.19178	0.143723	1.25991e-48	1401	324.105	1076.89	NA	507	230	277	NA	NA	0.749179	1:1:1:1:1:1	0.261371(0.28055:0.218941:0.284623)	NA	NA	NA	NA
Aer_XP_057480549.1-Aer_XP_057486393.1	NG	0.058963	0.164911	0.357544	4.37146e-07	1428	328.741	1099.26	NA	111	48.6667	62.3333	NA	NA	0.0833534	1:1:1:1:1:1	0.245248(0.278513:0.210285:0.246945)	NA	NA	NA	NA
Aer_XP_057480549.1-Ath_NP_173919.1	NG	0.333193	NA	NA	1.02413e-58	1332	305.452	1026.55	NA	515	238.833	276.167	NA	NA	0.0274672	1:1:1:1:1:1	0.232688(0.266802:0.200611:0.230652)	NA	NA	NA	NA
Aer_XP_057480549.1-Ath_NP_564935.1	NG	0.319569	4.45316	0.0717623	4.08276e-52	1302	297.674	1004.33	NA	484	222.667	261.333	NA	NA	1.26463	1:1:1:1:1:1	0.230821(0.264257:0.196029:0.232179)	NA	NA	NA	NA
Aer_XP_057480549.1-Ath_NP_188473.1	NG	0.291528	NA	NA	1.06553e-63	1395	324.479	1070.52	NA	505	246.417	258.583	NA	NA	NA	1:1:1:1:1:1	0.254413(0.288697:0.216904:0.257637)	NA	NA	NA	NA
Aer_XP_057480549.1-Csin_XP_028119062.1	NG	0.282565	1.4597	0.193577	1.69191e-34	1191	271.428	919.572	NA	391	174.5	216.5	NA	NA	0.550833	1:1:1:1:1:1	0.223693(0.259165:0.191446:0.220468)	NA	NA	NA	NA
Aer_XP_057480549.1-Csin_XP_028119063.1	NG	0.294055	1.51585	0.193988	7.69583e-33	1131	257.447	873.553	NA	380	167.5	212.5	NA	NA	0.572168	1:1:1:1:1:1	0.21962(0.254073:0.1889:0.215886)	NA	NA	NA	NA
Aer_XP_057480549.1-Csin_XP_028119061.1	NG	0.274198	1.36567	0.200779	4.58126e-39	1395	322.415	1072.58	NA	449	202.667	246.333	NA	NA	0.526461	1:1:1:1:1:1	0.23795(0.273931:0.205193:0.234725)	NA	NA	NA	NA
Aer_XP_057480549.1-Csin_XP_028084915.1	NG	0.310171	2.06157	0.150454	1.05253e-48	1416	326.57	1089.43	NA	506	229.25	276.75	NA	NA	0.714092	1:1:1:1:1:1	0.243381(0.274949:0.213849:0.241344)	NA	NA	NA	NA
Aer_XP_057480549.1-Csin_XP_028080560.2	NG	0.151066	0.584734	0.258349	3.19211e-24	1425	323.217	1101.78	NA	282	131.25	150.75	NA	NA	0.24943	1:1:1:1:1:1	0.239647(0.273931:0.210285:0.234725)	NA	NA	NA	NA
Aer_XP_057480549.1-Mdo_XP_008374744.1	NG	0.220877	1.12552	0.196244	1.58962e-40	1416	332.321	1083.68	NA	401	193.667	207.333	NA	NA	0.433189	1:1:1:1:1:1	0.257807(0.291242:0.217923:0.264257)	NA	NA	NA	NA
Aer_XP_057480549.1-Mdo_XP_008360056.2	NG	0.246519	NA	NA	8.03599e-73	1230	285.217	944.783	NA	425	226.5	198.5	NA	NA	NA	1:1:1:1:1:1	0.235064(0.260692:0.198574:0.245927)	NA	NA	NA	NA
Aer_XP_057480549.1-Mdo_XP_008350864.3	NG	0.285791	1.9481	0.146702	2.14142e-49	1371	315.852	1055.15	NA	470	219.25	250.75	NA	NA	0.668755	1:1:1:1:1:1	0.251867(0.283605:0.210794:0.261202)	NA	NA	NA	NA
Aer_XP_057480549.1-Mdo_XP_017186658.2	NG	0.224647	1.07322	0.20932	3.84594e-34	1272	294.964	977.036	NA	358	168.333	189.667	NA	NA	0.421423	1:1:1:1:1:1	0.245418(0.277495:0.205193:0.253564)	NA	NA	NA	NA
Aer_XP_057480549.1-Mdo_XP_008367579.2	NG	0.2161	1.08185	0.199752	7.19202e-40	1410	330.574	1079.43	NA	392	189.333	202.667	NA	NA	0.419074	1:1:1:1:1:1	0.257807(0.290733:0.217413:0.265275)	NA	NA	NA	NA
Aer_XP_057480549.1-Mdo_XP_008339686.4	NG	0.249884	NA	NA	1.9598e-67	1239	290.063	948.937	NA	425	223.333	201.667	NA	NA	NA	1:1:1:1:1:1	0.2315(0.263747:0.196538:0.234216)	NA	NA	NA	NA
Aer_XP_057480549.1-Mdo_XP_008361730.3	NG	0.291963	2.2519	0.129652	3.07555e-51	1359	312.871	1046.13	NA	476	223	253	NA	NA	0.743183	1:1:1:1:1:1	0.223184(0.251527:0.187373:0.230652)	NA	NA	NA	NA
Aer_XP_057480549.1-Mdo_XP_070672292.1	NG	0.312529	2.06266	0.151517	2.24103e-39	1131	268.612	862.388	NA	409	188.583	220.417	NA	NA	0.728186	1:1:1:1:1:1	0.20129(0.219959:0.171589:0.212322)	NA	NA	NA	NA
Aer_XP_057480549.1-Rsim_KAF7149174.1	NG	0.380287	1.43347	0.265291	4.50576e-27	1353	315.165	1037.84	NA	511	201.417	309.583	NA	NA	0.625613	1:1:1:1:1:1	0.241344(0.278513:0.205703:0.239817)	NA	NA	NA	NA
Aer_XP_057480549.1-Rsim_KAF7134348.1	NG	0.126491	0.577269	0.219121	2.28887e-28	1431	329.912	1101.09	NA	261	132.833	128.167	NA	NA	0.230416	1:1:1:1:1:1	0.249491(0.281568:0.214868:0.252037)	NA	NA	NA	NA
Aer_XP_057480549.1-Rsim_KAF7131711.1	NG	0.296304	2.03913	0.145309	7.75026e-50	1404	325.465	1078.54	NA	492	228	264	NA	NA	0.700313	1:1:1:1:1:1	0.27427(0.301935:0.233707:0.287169)	NA	NA	NA	NA
Aer_XP_057480549.1-Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1	NG	0.283018	2.24889	0.125848	1.22313e-54	1395	323.227	1071.77	NA	483	230.333	252.667	NA	NA	0.738519	1:1:1:1:1:1	0.25017(0.275967:0.214868:0.259674)	NA	NA	NA	NA
Aer_XP_057480549.1-Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1	NG	0.13029	0.647811	0.201123	1.56097e-32	1431	327.328	1103.67	NA	274	142	132	NA	NA	0.248668	1:1:1:1:1:1	0.243041(0.278513:0.20723:0.243381)	NA	NA	NA	NA
Aer_XP_057480549.1-Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1	NG	0.292331	1.62355	0.180057	1.66451e-43	1398	326.096	1071.9	NA	476	216.5	259.5	NA	NA	0.602849	1:1:1:1:1:1	0.245078(0.279532:0.215377:0.240326)	NA	NA	NA	NA
Aer_XP_057480549.1-Vdar_KAH7851380.1	NG	0.13029	0.655092	0.198888	5.40432e-33	1431	327.328	1103.67	NA	275	143	132	NA	NA	0.250334	1:1:1:1:1:1	0.242872(0.278513:0.20723:0.242872)	NA	NA	NA	NA
Aer_XP_057480549.1-Vdar_KAH7854940.1	NG	0.292462	1.45418	0.201119	7.75794e-37	1323	306.545	1016.46	NA	443	196.833	246.167	NA	NA	0.561636	1:1:1:1:1:1	0.236083(0.267312:0.208248:0.232688)	NA	NA	NA	NA
Aer_XP_057480549.1-Vduc_GWHPDOBL004912	NG	0.29028	1.91046	0.151943	3.52986e-49	1395	324.519	1070.48	NA	482	224.333	257.667	NA	NA	0.667182	1:1:1:1:1:1	0.251018(0.276986:0.214358:0.261711)	NA	NA	NA	NA
Aer_XP_057480549.1-Vduc_GWHPDOBL007610	NG	0.290897	1.62662	0.178836	1.24313e-43	1398	325.924	1072.08	NA	475	216.5	258.5	NA	NA	0.602301	1:1:1:1:1:1	0.242363(0.273422:0.212831:0.240835)	NA	NA	NA	NA
Aer_XP_057480549.1-Vduc_GWHPDOBL036726	NG	0.135852	0.673588	0.201684	3.42739e-33	1431	328.46	1102.54	NA	283	146	137	NA	NA	0.25928	1:1:1:1:1:1	0.24389(0.28055:0.208248:0.242872)	NA	NA	NA	NA
Aer_XP_057480549.1-Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.28826	1.93975	0.148607	1.03645e-49	1395	323.947	1071.05	NA	481	224.667	256.333	NA	NA	0.671769	1:1:1:1:1:1	0.27427(0.299389:0.238289:0.285132)	NA	NA	NA	NA
Aer_XP_057480549.1-Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.135793	0.645642	0.210322	3.05801e-31	1431	328.02	1102.98	NA	279	142	137	NA	NA	0.252663	1:1:1:1:1:1	0.253734(0.289715:0.222505:0.248982)	NA	NA	NA	NA
Aer_XP_057480549.1-Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.287225	1.60002	0.179514	2.44165e-43	1398	325.181	1072.82	NA	471	215	256	NA	NA	0.592587	1:1:1:1:1:1	0.242532(0.275967:0.211813:0.239817)	NA	NA	NA	NA
Aer_XP_057480549.1-Vmic_vmicro25044-RA_Vaccinium_microcarpum_v1	NG	0.141976	0.645218	0.220043	3.65202e-30	1431	329.312	1101.69	NA	285	142.5	142.5	NA	NA	0.257785	1:1:1:1:1:1	0.251018(0.285642:0.21945:0.247963)	NA	NA	NA	NA
Aer_XP_057480549.1-Vmic_vmicro07721-RA_Vaccinium_microcarpum_v1	NG	0.137495	0.640442	0.214688	9.26559e-31	1431	328.54	1102.46	NA	280	141.5	138.5	NA	NA	0.252966	1:1:1:1:1:1	0.243381(0.279022:0.209776:0.241344)	NA	NA	NA	NA
Aer_XP_057480549.1-Vmic_vmicro21395-RA_Vaccinium_microcarpum_v1	NG	0.297248	1.7596	0.168929	5.10644e-43	1326	308.662	1017.34	NA	459	209.333	249.667	NA	NA	0.63765	1:1:1:1:1:1	0.264257(0.286151:0.233198:0.273422)	NA	NA	NA	NA
Aer_XP_057480549.1-Vmic_vmicro08677-RA_Vaccinium_microcarpum_v1	NG	0.25687	1.63191	0.157404	6.01153e-38	1062	245.913	816.087	NA	341	163.5	177.5	NA	NA	0.575269	1:1:1:1:1:1	0.21962(0.253055:0.1889:0.216904)	NA	NA	NA	NA
Aer_XP_057480549.1-Vvin_XP_002278978.1	NG	0.301547	1.84479	0.163459	2.54307e-46	1410	324.267	1085.73	NA	492	222.417	269.583	NA	NA	0.656457	1:1:1:1:1:1	0.238968(0.277495:0.211813:0.227597)	NA	NA	NA	NA
Aer_XP_057480549.1-Vvin_XP_010647826.1	NG	0.288983	2.33142	0.123952	1.19337e-52	1356	312.165	1043.83	NA	474	223.667	250.333	NA	NA	0.759173	1:1:1:1:1:1	0.233367(0.26833:0.199084:0.232688)	NA	NA	NA	NA
Aer_XP_057480549.1-Vvin_XP_002275995.1	NG	0.186561	1.20466	0.154866	5.7949e-51	1416	327.209	1088.79	NA	376	196.167	179.833	NA	NA	0.421823	1:1:1:1:1:1	0.24389(0.278004:0.214868:0.238798)	NA	NA	NA	NA
Aer_XP_057481773.1-Aer_XP_057481774.1	NG	NA	NA	NA	NA	1788	413.598	1374.4	NA	0	NA	NA	NA	NA	NA	1:1:1:1:1:1	0.302783(0.312627:0.252546:0.343177)	NA	NA	NA	NA
Aer_XP_057481773.1-Aer_XP_057486393.1	NG	0.300823	2.3645	0.127224	5.95682e-62	1656	384.198	1271.8	NA	591	275.833	315.167	NA	NA	0.779604	1:1:1:1:1:1	0.28666(0.310591:0.24389:0.305499)	NA	NA	NA	NA
Aer_XP_057481773.1-Ath_NP_173919.1	NG	0.31792	NA	NA	1.55418e-75	1623	369.767	1253.23	NA	616	291.25	324.75	NA	NA	0.0176593	1:1:1:1:1:1	0.2741(0.29888:0.234216:0.289206)	NA	NA	NA	NA
Aer_XP_057481773.1-Ath_NP_564935.1	NG	0.316148	2.43466	0.129853	3.23508e-57	1593	360.937	1232.06	NA	578	260.167	317.833	NA	NA	0.796154	1:1:1:1:1:1	0.272234(0.296334:0.229633:0.290733)	NA	NA	NA	NA
Aer_XP_057481773.1-Ath_NP_188473.1	NG	0.339314	NA	NA	1.93627e-70	1695	395.54	1299.46	NA	659	304.333	354.667	NA	NA	0.0267753	1:1:1:1:1:1	0.295825(0.320774:0.250509:0.316191)	NA	NA	NA	NA
Aer_XP_057481773.1-Csin_XP_028119062.1	NG	0.227713	1.99518	0.114131	8.75643e-66	1500	342.03	1157.97	NA	466	238.583	227.417	NA	NA	0.630731	1:1:1:1:1:1	0.265105(0.291242:0.225051:0.279022)	NA	NA	NA	NA
Aer_XP_057481773.1-Csin_XP_028119063.1	NG	0.236447	2.21906	0.106552	1.5224e-64	1440	328.488	1111.51	NA	459	233.583	225.417	NA	NA	0.688714	1:1:1:1:1:1	0.261032(0.286151:0.222505:0.27444)	NA	NA	NA	NA
Aer_XP_057481773.1-Csin_XP_028119061.1	NG	0.224375	1.82276	0.123096	5.82182e-72	1704	392.912	1311.09	NA	523	268.75	254.25	NA	NA	0.592933	1:1:1:1:1:1	0.279362(0.306008:0.238798:0.293279)	NA	NA	NA	NA
Aer_XP_057481773.1-Csin_XP_028084915.1	NG	0.0983553	0.924939	0.106337	6.00206e-74	1737	402.64	1334.36	NA	337	214	123	NA	NA	0.289959	1:1:1:1:1:1	0.284793(0.307026:0.247454:0.299898)	NA	NA	NA	NA
Aer_XP_057481773.1-Csin_XP_028080560.2	NG	0.310271	1.56715	0.197984	5.68355e-47	1716	389.41	1326.59	NA	593	255.917	337.083	NA	NA	0.595492	1:1:1:1:1:1	0.281059(0.306008:0.24389:0.293279)	NA	NA	NA	NA
Aer_XP_057481773.1-Mdo_XP_008374744.1	NG	0.312499	2.26789	0.137793	7.95305e-62	1737	406.308	1330.69	NA	630	289.917	340.083	NA	NA	0.76989	1:1:1:1:1:1	0.299219(0.32332:0.251527:0.322811)	NA	NA	NA	NA
Aer_XP_057481773.1-Mdo_XP_008360056.2	NG	0.278249	2.17387	0.127997	7.58803e-59	1509	351.127	1157.87	NA	518	248.833	269.167	NA	NA	0.719339	1:1:1:1:1:1	0.276477(0.29277:0.232179:0.304481)	NA	NA	NA	NA
Aer_XP_057481773.1-Mdo_XP_008350864.3	NG	0.218185	2.47946	0.0879968	1.48664e-85	1719	394.924	1324.08	NA	536	285.333	250.667	NA	NA	0.737692	1:1:1:1:1:1	0.293279(0.315682:0.244399:0.319756)	NA	NA	NA	NA
Aer_XP_057481773.1-Mdo_XP_017186658.2	NG	0.31058	2.31229	0.134317	3.13814e-57	1596	368.786	1227.21	NA	576	263.917	312.083	NA	NA	0.773113	1:1:1:1:1:1	0.28683(0.309572:0.238798:0.312118)	NA	NA	NA	NA
Aer_XP_057481773.1-Mdo_XP_008367579.2	NG	0.312361	1.86735	0.167275	1.94282e-55	1734	404.79	1329.21	NA	618	278.417	339.583	NA	NA	0.675362	1:1:1:1:1:1	0.299219(0.322811:0.251018:0.323829)	NA	NA	NA	NA
Aer_XP_057481773.1-Mdo_XP_008339686.4	NG	0.278672	2.53936	0.109741	4.45759e-63	1512	355.937	1156.06	NA	527	257.917	269.083	NA	NA	0.810857	1:1:1:1:1:1	0.272912(0.295825:0.230143:0.29277)	NA	NA	NA	NA
Aer_XP_057481773.1-Mdo_XP_008361730.3	NG	0.215384	1.80309	0.119452	4.2496e-63	1446	331.872	1114.13	NA	435	226.417	208.583	NA	NA	0.579779	1:1:1:1:1:1	0.264596(0.283605:0.220978:0.289206)	NA	NA	NA	NA
Aer_XP_057481773.1-Mdo_XP_070672292.1	NG	0.227829	1.56618	0.145468	6.46127e-44	1140	269.251	870.749	NA	348	176.917	171.083	NA	NA	0.543926	1:1:1:1:1:1	0.242702(0.252037:0.205193:0.270876)	NA	NA	NA	NA
Aer_XP_057481773.1-Rsim_KAF7149174.1	NG	0.321764	2.33849	0.137595	2.5984e-58	1665	387.478	1277.52	NA	612	277.75	334.25	NA	NA	0.791095	1:1:1:1:1:1	0.282756(0.310591:0.239308:0.298371)	NA	NA	NA	NA
Aer_XP_057481773.1-Rsim_KAF7134348.1	NG	0.307588	2.92201	0.105266	1.41076e-65	1668	387.883	1280.12	NA	608	285	323	NA	NA	0.915554	1:1:1:1:1:1	0.290903(0.313646:0.248473:0.310591)	NA	NA	NA	NA
Aer_XP_057481773.1-Rsim_KAF7131711.1	NG	0.0933431	0.894415	0.104362	6.38633e-73	1710	397.831	1312.17	NA	323	207.833	115.167	NA	NA	0.279712	1:1:1:1:1:1	0.315682(0.334012:0.267312:0.345723)	NA	NA	NA	NA
Aer_XP_057481773.1-Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1	NG	0.0951795	0.973743	0.097746	1.97249e-78	1710	397.365	1312.63	NA	334	216.667	117.333	NA	NA	0.299338	1:1:1:1:1:1	0.291582(0.308045:0.248473:0.318228)	NA	NA	NA	NA
Aer_XP_057481773.1-Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1	NG	0.336028	2.55656	0.131438	1.08324e-57	1671	386.107	1284.89	NA	628	280	348	NA	NA	0.849111	1:1:1:1:1:1	0.284453(0.310591:0.240835:0.301935)	NA	NA	NA	NA
Aer_XP_057481773.1-Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1	NG	0.235271	4.00542	0.0587382	3.15921e-88	1713	398.689	1314.31	NA	563	297.583	265.417	NA	NA	1.11275	1:1:1:1:1:1	0.28649(0.311609:0.248982:0.29888)	NA	NA	NA	NA
Aer_XP_057481773.1-Vdar_KAH7851380.1	NG	0.336028	2.48209	0.135381	4.13583e-57	1671	386.107	1284.89	NA	627	279	348	NA	NA	0.831905	1:1:1:1:1:1	0.284284(0.310591:0.240835:0.301426)	NA	NA	NA	NA
Aer_XP_057481773.1-Vdar_KAH7854940.1	NG	0.242549	3.17124	0.076484	1.22783e-80	1638	378.969	1259.03	NA	541	280.083	260.917	NA	NA	0.920133	1:1:1:1:1:1	0.277495(0.299389:0.241853:0.291242)	NA	NA	NA	NA
Aer_XP_057481773.1-Vduc_GWHPDOBL004912	NG	0.0991193	0.897182	0.110479	2.51586e-71	1710	397.831	1312.17	NA	330	208.167	121.833	NA	NA	0.284788	1:1:1:1:1:1	0.29243(0.309063:0.247963:0.320265)	NA	NA	NA	NA
Aer_XP_057481773.1-Vduc_GWHPDOBL007610	NG	0.234296	NA	NA	3.81299e-91	1713	398.172	1314.83	NA	565	300.417	264.583	NA	NA	NA	1:1:1:1:1:1	0.283775(0.305499:0.246436:0.299389)	NA	NA	NA	NA
Aer_XP_057481773.1-Vduc_GWHPDOBL036726	NG	0.334574	2.61173	0.128104	1.57348e-58	1671	387.236	1283.76	NA	628	281.5	346.5	NA	NA	0.862279	1:1:1:1:1:1	0.285302(0.312627:0.241853:0.301426)	NA	NA	NA	NA
Aer_XP_057481773.1-Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.0936239	0.934535	0.100182	2.41219e-76	1710	397.739	1312.26	NA	328	212.5	115.5	NA	NA	0.289216	1:1:1:1:1:1	0.315682(0.331466:0.271894:0.343686)	NA	NA	NA	NA
Aer_XP_057481773.1-Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.341312	2.39488	0.142518	1.23223e-55	1671	386.067	1284.93	NA	630	277.667	352.333	NA	NA	0.815768	1:1:1:1:1:1	0.295146(0.321792:0.25611:0.307536)	NA	NA	NA	NA
Aer_XP_057481773.1-Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.236605	2.80132	0.0844617	7.31243e-84	1713	397.602	1315.4	NA	558	291.083	266.917	NA	NA	0.831898	1:1:1:1:1:1	0.283944(0.308045:0.245418:0.298371)	NA	NA	NA	NA
Aer_XP_057481773.1-Vmic_vmicro25044-RA_Vaccinium_microcarpum_v1	NG	0.342449	2.76653	0.123783	3.52397e-58	1671	387.01	1283.99	NA	636	283	353	NA	NA	0.903877	1:1:1:1:1:1	0.29243(0.317719:0.253055:0.306517)	NA	NA	NA	NA
