Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
Mdo_XP_070664908.1-Mdo_XP_008345100.2	NG	0.387026	1.51345	0.255724	1.02249e-29	1401	334.588	1066.41	NA	540	217.583	322.417	NA	NA	0.656039	1:1:1:1:1:1	0.328283(0.395534:0.307018:0.282297)	NA	NA	NA	NA
Mdo_XP_070664908.1-Mdo_XP_008360621.3	NG	0.399188	1.4347	0.278237	1.24603e-26	1401	334.629	1066.37	NA	544	213.917	330.083	NA	NA	0.646521	1:1:1:1:1:1	0.327485(0.393142:0.308612:0.280702)	NA	NA	NA	NA
Mdo_XP_070664908.1-Rsim_KAF7147369.1	NG	0.411959	1.80584	0.228126	1.00979e-29	1278	303.424	974.576	NA	516	207.083	308.917	NA	NA	0.742894	1:1:1:1:1:1	0.312068(0.361244:0.291069:0.283892)	NA	NA	NA	NA
Mdo_XP_070664908.1-Rsim_KAF7146936.1	NG	0.44724	1.74036	0.256981	1.38354e-27	1386	330.213	1055.79	NA	579	223.333	355.667	NA	NA	0.755325	1:1:1:1:1:1	0.327751(0.38437:0.302233:0.296651)	NA	NA	NA	NA
Mdo_XP_070664908.1-Vcor_VaccDscaff33-augustus-gene-72.29-mRNA-1	NG	0.460737	1.6304	0.282591	1.14089e-24	1395	330.1	1064.9	NA	586	219.417	366.583	NA	NA	0.737516	1:1:1:1:1:1	0.331738(0.388357:0.303828:0.30303)	NA	NA	NA	NA
Mdo_XP_070664908.1-Vdar_KAH7855228.1	NG	0.461768	1.82652	0.252813	1.93998e-27	1395	329.887	1065.11	NA	593	225.75	367.25	NA	NA	0.784501	1:1:1:1:1:1	0.331473(0.38756:0.304625:0.302233)	NA	NA	NA	NA
Mdo_XP_070664908.1-Vduc_GWHPDOBL009662	NG	0.446353	1.85862	0.240152	1.56127e-28	1341	319.105	1021.89	NA	563	219.25	343.75	NA	NA	0.782418	1:1:1:1:1:1	0.32589(0.382775:0.299841:0.295056)	NA	NA	NA	NA
Mdo_XP_070664908.1-Vmac_vmacro07478-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.452293	1.69362	0.267057	2.41887e-26	1395	328.944	1066.06	NA	583	220.917	362.083	NA	NA	0.745	1:1:1:1:1:1	0.330409(0.386762:0.30622:0.298246)	NA	NA	NA	NA
Mdo_XP_070664908.1-Vvin_XP_002279322.1	NG	0.344269	1.17496	0.293006	2.12357e-25	1389	332.527	1056.47	NA	489	197.333	291.667	NA	NA	0.543136	1:1:1:1:1:1	0.326156(0.385965:0.315789:0.276715)	NA	NA	NA	NA
Mdo_XP_070664908.1-Vvin_XP_002274847.2	NG	0.346749	1.3049	0.265729	3.17978e-29	1404	335.171	1068.83	NA	504	207.25	296.75	NA	NA	0.575484	1:1:1:1:1:1	0.337586(0.394737:0.314992:0.30303)	NA	NA	NA	NA
Mdo_XP_070664908.1-Vvin_XP_002262763.1	NG	0.364261	1.21462	0.299898	1.70274e-24	1401	334.719	1066.28	NA	509	201.333	307.667	NA	NA	0.567423	1:1:1:1:1:1	0.343434(0.405104:0.320574:0.304625)	NA	NA	NA	NA
Mdo_XP_070664908.1-Vvin_XP_002264700.2	NG	0.38685	1.33687	0.289369	2.99596e-25	1389	330.214	1058.79	NA	526	206	320	NA	NA	0.612705	1:1:1:1:1:1	0.33227(0.395534:0.307815:0.293461)	NA	NA	NA	NA
Mdo_XP_008338598.2-Mdo_XP_008345100.2	NG	0.437331	1.76127	0.248304	1.78235e-29	1407	336.475	1070.52	NA	583	228.25	354.75	NA	NA	0.753944	1:1:1:1:1:1	0.344763(0.409091:0.30622:0.318979)	NA	NA	NA	NA
Mdo_XP_008338598.2-Mdo_XP_008360621.3	NG	0.456494	1.85118	0.246597	1.29704e-28	1407	336.393	1070.61	NA	597	230.917	366.083	NA	NA	0.789942	1:1:1:1:1:1	0.343966(0.406699:0.307815:0.317384)	NA	NA	NA	NA
Mdo_XP_008338598.2-Rsim_KAF7147369.1	NG	0.381984	2.20664	0.173107	5.92717e-37	1275	302.513	972.487	NA	506	214.917	291.083	NA	NA	0.814912	1:1:1:1:1:1	0.328549(0.374801:0.290271:0.320574)	NA	NA	NA	NA
Mdo_XP_008338598.2-Rsim_KAF7146936.1	NG	0.424775	2.19572	0.193456	6.31144e-35	1371	327.765	1043.23	NA	571	232.667	338.333	NA	NA	0.848156	1:1:1:1:1:1	0.344232(0.397927:0.301435:0.333333)	NA	NA	NA	NA
Mdo_XP_008338598.2-Vcor_VaccDscaff33-augustus-gene-72.29-mRNA-1	NG	0.445742	2.17517	0.204923	1.10038e-33	1404	333.22	1070.78	NA	596	236.167	359.833	NA	NA	0.856196	1:1:1:1:1:1	0.348219(0.401914:0.30303:0.339713)	NA	NA	NA	NA
Mdo_XP_008338598.2-Vdar_KAH7855228.1	NG	0.447498	2.36751	0.189017	1.09086e-34	1404	332.834	1071.17	NA	600	239	361	NA	NA	0.902659	1:1:1:1:1:1	0.347953(0.401116:0.303828:0.338915)	NA	NA	NA	NA
Mdo_XP_008338598.2-Vduc_GWHPDOBL009662	NG	0.43356	2.63421	0.164589	7.63795e-37	1347	322.509	1024.49	NA	572	234.667	337.333	NA	NA	0.960455	1:1:1:1:1:1	0.342371(0.396332:0.299043:0.331738)	NA	NA	NA	NA
Mdo_XP_008338598.2-Vmac_vmacro07478-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.44602	2.11253	0.211131	6.93082e-33	1410	333.263	1076.74	NA	597	235	362	NA	NA	0.839911	1:1:1:1:1:1	0.34689(0.400319:0.305423:0.334928)	NA	NA	NA	NA
Mdo_XP_008338598.2-Vvin_XP_002279322.1	NG	0.376664	1.27897	0.294506	4.41259e-25	1398	337.021	1060.98	NA	521	206.833	314.167	NA	NA	0.594186	1:1:1:1:1:1	0.342637(0.399522:0.314992:0.313397)	NA	NA	NA	NA
Mdo_XP_008338598.2-Vvin_XP_002274847.2	NG	0.320357	1.49434	0.214381	1.85287e-37	1413	337.461	1075.54	NA	499	218.583	280.417	NA	NA	0.600733	1:1:1:1:1:1	0.354067(0.408293:0.314195:0.339713)	NA	NA	NA	NA
Mdo_XP_008338598.2-Vvin_XP_002262763.1	NG	0.359439	1.29168	0.278271	2.14739e-27	1395	334.821	1060.18	NA	509	206.25	302.75	NA	NA	0.583191	1:1:1:1:1:1	0.359915(0.41866:0.319777:0.341308)	NA	NA	NA	NA
Mdo_XP_008338598.2-Vvin_XP_002264700.2	NG	0.404977	2.12338	0.190723	6.10998e-37	1398	332.251	1065.75	NA	568	234.5	333.5	NA	NA	0.813375	1:1:1:1:1:1	0.348751(0.409091:0.307018:0.330144)	NA	NA	NA	NA
Mdo_XP_008345100.2-Mdo_XP_008360621.3	NG	0.0491829	0.130363	0.377276	5.35745e-06	1479	355.166	1123.83	NA	96	42.5	53.5	NA	NA	0.0686774	1:1:1:1:1:1	0.339447(0.412281:0.30622:0.299841)	NA	NA	NA	NA
Mdo_XP_008345100.2-Rsim_KAF7147369.1	NG	0.31135	1.39963	0.222452	8.50108e-34	1317	314.95	1002.05	NA	455	199.667	255.333	NA	NA	0.571603	1:1:1:1:1:1	0.32403(0.380383:0.288676:0.30303)	NA	NA	NA	NA
Mdo_XP_008345100.2-Rsim_KAF7146936.1	NG	0.327016	1.55569	0.210206	3.26428e-38	1428	341.714	1086.29	NA	512	224.083	287.917	NA	NA	0.621032	1:1:1:1:1:1	0.339713(0.403509:0.299841:0.315789)	NA	NA	NA	NA
Mdo_XP_008345100.2-Vcor_VaccDscaff33-augustus-gene-72.29-mRNA-1	NG	0.32309	1.52906	0.2113	1.26062e-38	1455	346.437	1108.56	NA	517	226	291	NA	NA	0.610232	1:1:1:1:1:1	0.3437(0.407496:0.301435:0.322169)	NA	NA	NA	NA
Mdo_XP_008345100.2-Vdar_KAH7855228.1	NG	0.322026	1.57289	0.204735	6.41426e-40	1455	346.051	1108.95	NA	518	227.667	290.333	NA	NA	0.619526	1:1:1:1:1:1	0.343434(0.406699:0.302233:0.321372)	NA	NA	NA	NA
Mdo_XP_008345100.2-Vduc_GWHPDOBL009662	NG	0.323845	1.74029	0.186087	1.06294e-41	1392	333.667	1058.33	NA	504	225.667	278.333	NA	NA	0.663371	1:1:1:1:1:1	0.337852(0.401914:0.297448:0.314195)	NA	NA	NA	NA
Mdo_XP_008345100.2-Vmac_vmacro07478-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.332676	1.52467	0.218196	3.27746e-37	1458	345.207	1112.79	NA	524	225	299	NA	NA	0.614902	1:1:1:1:1:1	0.342371(0.405901:0.303828:0.317384)	NA	NA	NA	NA
Mdo_XP_008345100.2-Vvin_XP_002279322.1	NG	0.297175	1.16774	0.254488	1.09357e-31	1437	347.456	1089.54	NA	473	205.667	267.333	NA	NA	0.50767	1:1:1:1:1:1	0.338118(0.405104:0.313397:0.295853)	NA	NA	NA	NA
Mdo_XP_008345100.2-Vvin_XP_002274847.2	NG	0.370937	1.855	0.199966	1.22034e-38	1437	343.758	1093.24	NA	556	236.083	319.917	NA	NA	0.725953	1:1:1:1:1:1	0.349548(0.413876:0.3126:0.322169)	NA	NA	NA	NA
Mdo_XP_008345100.2-Vvin_XP_002262763.1	NG	0.385507	1.79565	0.21469	9.44836e-36	1428	343.45	1084.55	NA	561	234.083	326.917	NA	NA	0.724661	1:1:1:1:1:1	0.355396(0.424242:0.318182:0.323764)	NA	NA	NA	NA
Mdo_XP_008345100.2-Vvin_XP_002264700.2	NG	0.256444	1.01917	0.251621	1.09759e-31	1452	345.87	1106.13	NA	433	192.75	240.25	NA	NA	0.438126	1:1:1:1:1:1	0.344232(0.414673:0.305423:0.3126)	NA	NA	NA	NA
Mdo_XP_008360621.3-Rsim_KAF7147369.1	NG	0.316828	1.29803	0.244084	2.20044e-30	1317	314.088	1002.91	NA	453	193.833	259.167	NA	NA	0.550832	1:1:1:1:1:1	0.323232(0.37799:0.290271:0.301435)	NA	NA	NA	NA
Mdo_XP_008360621.3-Rsim_KAF7146936.1	NG	0.333197	1.4435	0.230826	8.00694e-35	1428	341.37	1086.63	NA	511	218.667	292.333	NA	NA	0.59862	1:1:1:1:1:1	0.338915(0.401116:0.301435:0.314195)	NA	NA	NA	NA
Mdo_XP_008360621.3-Vcor_VaccDscaff33-augustus-gene-72.29-mRNA-1	NG	0.330095	1.55021	0.212935	4.68621e-38	1455	346.527	1108.47	NA	523	227	296	NA	NA	0.620682	1:1:1:1:1:1	0.342903(0.405104:0.30303:0.320574)	NA	NA	NA	NA
Mdo_XP_008360621.3-Vdar_KAH7855228.1	NG	0.327621	1.64547	0.199105	7.78351e-41	1455	346.142	1108.86	NA	525	230.667	294.333	NA	NA	0.641134	1:1:1:1:1:1	0.342637(0.404306:0.303828:0.319777)	NA	NA	NA	NA
Mdo_XP_008360621.3-Vduc_GWHPDOBL009662	NG	0.334434	1.86198	0.179613	1.6646e-42	1392	333.887	1058.11	NA	515	229.5	285.5	NA	NA	0.700833	1:1:1:1:1:1	0.337055(0.399522:0.299043:0.3126)	NA	NA	NA	NA
Mdo_XP_008360621.3-Vmac_vmacro07478-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.340335	1.51422	0.224759	5.37802e-36	1458	345.298	1112.7	NA	529	224.583	304.417	NA	NA	0.618346	1:1:1:1:1:1	0.341574(0.403509:0.305423:0.315789)	NA	NA	NA	NA
Mdo_XP_008360621.3-Vvin_XP_002279322.1	NG	0.308384	1.1658	0.264525	2.65395e-30	1437	347.414	1089.59	NA	481	205.5	275.5	NA	NA	0.515676	1:1:1:1:1:1	0.337321(0.402711:0.314992:0.294258)	NA	NA	NA	NA
Mdo_XP_008360621.3-Vvin_XP_002274847.2	NG	0.379604	1.93319	0.196361	7.40034e-39	1437	344.02	1092.98	NA	564	238.417	325.583	NA	NA	0.751535	1:1:1:1:1:1	0.348751(0.411483:0.314195:0.320574)	NA	NA	NA	NA
Mdo_XP_008360621.3-Vvin_XP_002262763.1	NG	0.401279	1.96801	0.203902	1.77821e-36	1428	343.58	1084.42	NA	576	239	337	NA	NA	0.778238	1:1:1:1:1:1	0.354599(0.42185:0.319777:0.322169)	NA	NA	NA	NA
Mdo_XP_008360621.3-Vvin_XP_002264700.2	NG	0.26919	1.00718	0.267272	3.98015e-29	1452	346.304	1105.7	NA	442	191.917	250.083	NA	NA	0.445201	1:1:1:1:1:1	0.343434(0.412281:0.307018:0.311005)	NA	NA	NA	NA
Rsim_KAF7147369.1-Rsim_KAF7146936.1	NG	0.0262333	0.0777388	0.337455	0.00024657	1320	311.461	1008.54	NA	49	23	26	NA	NA	0.0383863	1:1:1:1:1:1	0.323498(0.369219:0.283892:0.317384)	NA	NA	NA	NA
Rsim_KAF7147369.1-Vcor_VaccDscaff33-augustus-gene-72.29-mRNA-1	NG	0.092145	0.290033	0.317705	1.63168e-11	1311	307.648	1003.35	NA	161	74	87	NA	NA	0.138583	1:1:1:1:1:1	0.327485(0.373206:0.285486:0.323764)	NA	NA	NA	NA
Rsim_KAF7147369.1-Vdar_KAH7855228.1	NG	0.092466	0.279564	0.33075	9.96816e-11	1311	307.09	1003.91	NA	159	71.6667	87.3333	NA	NA	0.136292	1:1:1:1:1:1	0.32722(0.372408:0.286284:0.322967)	NA	NA	NA	NA
Rsim_KAF7147369.1-Vduc_GWHPDOBL009662	NG	0.0986828	0.325847	0.30285	1.33222e-12	1248	294.499	953.501	NA	166	77.8333	88.1667	NA	NA	0.152288	1:1:1:1:1:1	0.321637(0.367624:0.281499:0.315789)	NA	NA	NA	NA
Rsim_KAF7147369.1-Vmac_vmacro07478-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.101951	0.288313	0.353612	3.19333e-10	1311	305.67	1005.33	NA	169	73.1667	95.8333	NA	NA	0.145403	1:1:1:1:1:1	0.326156(0.371611:0.287879:0.318979)	NA	NA	NA	NA
Rsim_KAF7147369.1-Vvin_XP_002279322.1	NG	0.299652	1.48659	0.20157	3.42883e-37	1305	311.855	993.145	NA	447	201.667	245.333	NA	NA	0.583294	1:1:1:1:1:1	0.321903(0.370813:0.297448:0.297448)	NA	NA	NA	NA
Rsim_KAF7147369.1-Vvin_XP_002274847.2	NG	0.342373	2.15646	0.158766	9.81769e-42	1290	305.921	984.079	NA	487	216.5	270.5	NA	NA	0.77258	1:1:1:1:1:1	0.333333(0.379585:0.296651:0.323764)	NA	NA	NA	NA
Rsim_KAF7147369.1-Vvin_XP_002262763.1	NG	0.340985	1.75303	0.194512	9.46817e-37	1299	309.934	989.066	NA	481	210	271	NA	NA	0.67789	1:1:1:1:1:1	0.339181(0.389952:0.302233:0.325359)	NA	NA	NA	NA
Rsim_KAF7147369.1-Vvin_XP_002264700.2	NG	0.261398	1.29164	0.202377	2.16217e-37	1305	308.58	996.42	NA	410	190.083	219.917	NA	NA	0.505009	1:1:1:1:1:1	0.328017(0.380383:0.289474:0.314195)	NA	NA	NA	NA
Rsim_KAF7146936.1-Vcor_VaccDscaff33-augustus-gene-72.29-mRNA-1	NG	0.0979451	0.299754	0.326751	2.85324e-12	1425	335.903	1089.1	NA	183	83	100	NA	NA	0.145516	1:1:1:1:1:1	0.343169(0.396332:0.296651:0.336523)	NA	NA	NA	NA
Rsim_KAF7146936.1-Vdar_KAH7855228.1	NG	0.0951243	0.294271	0.323254	3.1141e-12	1425	335.517	1089.48	NA	179	81.6667	97.3333	NA	NA	0.142014	1:1:1:1:1:1	0.342903(0.395534:0.297448:0.335726)	NA	NA	NA	NA
Rsim_KAF7146936.1-Vduc_GWHPDOBL009662	NG	0.100445	0.335187	0.299669	1.59752e-14	1362	323.096	1038.9	NA	185	87.3333	97.6667	NA	NA	0.156131	1:1:1:1:1:1	0.337321(0.39075:0.292663:0.328549)	NA	NA	NA	NA
Rsim_KAF7146936.1-Vmac_vmacro07478-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.0981202	0.291377	0.336746	1.54721e-11	1425	334.098	1090.9	NA	181	80.6667	100.333	NA	NA	0.14343	1:1:1:1:1:1	0.341839(0.394737:0.299043:0.331738)	NA	NA	NA	NA
Rsim_KAF7146936.1-Vvin_XP_002279322.1	NG	0.326974	1.39479	0.234425	9.4668e-34	1401	335.985	1065.02	NA	495	212.75	282.25	NA	NA	0.583055	1:1:1:1:1:1	0.337586(0.393939:0.308612:0.310207)	NA	NA	NA	NA
Rsim_KAF7146936.1-Vvin_XP_002274847.2	NG	0.380242	1.95814	0.194186	4.93821e-38	1404	333.383	1070.62	NA	551	231.667	319.333	NA	NA	0.754917	1:1:1:1:1:1	0.349016(0.402711:0.307815:0.336523)	NA	NA	NA	NA
Rsim_KAF7146936.1-Vvin_XP_002262763.1	NG	0.375785	1.68173	0.223452	3.90332e-34	1413	337.142	1075.86	NA	544	226	318	NA	NA	0.687384	1:1:1:1:1:1	0.354864(0.413078:0.313397:0.338118)	NA	NA	NA	NA
Rsim_KAF7146936.1-Vvin_XP_002264700.2	NG	0.273772	1.31	0.208986	1.83783e-38	1413	335.764	1077.24	NA	455	207.917	247.083	NA	NA	0.520006	1:1:1:1:1:1	0.3437(0.403509:0.300638:0.326954)	NA	NA	NA	NA
Vcor_VaccDscaff33-augustus-gene-72.29-mRNA-1-Vdar_KAH7855228.1	NG	0.00897711	0.0481066	0.186609	3.11459e-05	1464	343.375	1120.62	NA	26	16	10	NA	NA	0.0181548	1:1:1:1:1:1	0.34689(0.399522:0.299043:0.342105)	NA	NA	NA	NA
Vcor_VaccDscaff33-augustus-gene-72.29-mRNA-1-Vduc_GWHPDOBL009662	NG	0.0307142	0.0854862	0.359288	0.000225902	1401	332.12	1068.88	NA	59	26.8333	32.1667	NA	NA	0.0436984	1:1:1:1:1:1	0.341308(0.394737:0.294258:0.334928)	NA	NA	NA	NA
Vcor_VaccDscaff33-augustus-gene-72.29-mRNA-1-Vmac_vmacro07478-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.0281543	0.0866598	0.324883	5.03255e-05	1464	342.129	1121.87	NA	59	28	31	NA	NA	0.0418267	1:1:1:1:1:1	0.345827(0.398724:0.300638:0.338118)	NA	NA	NA	NA
Vcor_VaccDscaff33-augustus-gene-72.29-mRNA-1-Vvin_XP_002279322.1	NG	0.328361	1.51618	0.216572	8.02793e-37	1428	341.19	1086.81	NA	511	222	289	NA	NA	0.612163	1:1:1:1:1:1	0.341574(0.397927:0.310207:0.316587)	NA	NA	NA	NA
Vcor_VaccDscaff33-augustus-gene-72.29-mRNA-1-Vvin_XP_002274847.2	NG	0.383904	1.95679	0.196191	2.46264e-38	1437	340.387	1096.61	NA	566	236.5	329.5	NA	NA	0.756478	1:1:1:1:1:1	0.353004(0.406699:0.30941:0.342903)	NA	NA	NA	NA
Vcor_VaccDscaff33-augustus-gene-72.29-mRNA-1-Vvin_XP_002262763.1	NG	0.383611	1.70076	0.225553	3.95837e-34	1422	338.621	1083.38	NA	553	227.667	325.333	NA	NA	0.697262	1:1:1:1:1:1	0.358852(0.417065:0.314992:0.344498)	NA	NA	NA	NA
Vcor_VaccDscaff33-augustus-gene-72.29-mRNA-1-Vvin_XP_002264700.2	NG	0.274737	1.43139	0.191937	9.96486e-43	1440	339.452	1100.55	NA	470	216.833	253.167	NA	NA	0.547394	1:1:1:1:1:1	0.347687(0.407496:0.302233:0.333333)	NA	NA	NA	NA
Vdar_KAH7855228.1-Vduc_GWHPDOBL009662	NG	0.0306928	0.0590999	0.519337	0.0278509	1401	331.39	1069.61	NA	51	18.8333	32.1667	NA	NA	0.0374122	1:1:1:1:1:1	0.341042(0.393939:0.295056:0.334131)	NA	NA	NA	NA
Vdar_KAH7855228.1-Vmac_vmacro07478-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.0262965	0.0737369	0.356625	0.000368584	1464	341.744	1122.26	NA	53	24	29	NA	NA	0.0373706	1:1:1:1:1:1	0.345561(0.397927:0.301435:0.337321)	NA	NA	NA	NA
Vdar_KAH7855228.1-Vvin_XP_002279322.1	NG	0.331546	1.51435	0.218936	9.71591e-37	1428	340.804	1087.2	NA	513	221.667	291.333	NA	NA	0.613833	1:1:1:1:1:1	0.341308(0.397129:0.311005:0.315789)	NA	NA	NA	NA
Vdar_KAH7855228.1-Vvin_XP_002274847.2	NG	0.383728	2.05336	0.186878	1.65664e-39	1437	340.002	1097	NA	568	238.5	329.5	NA	NA	0.778772	1:1:1:1:1:1	0.352738(0.405901:0.310207:0.342105)	NA	NA	NA	NA
Vdar_KAH7855228.1-Vvin_XP_002262763.1	NG	0.383433	1.80011	0.213006	1.22004e-35	1422	338.235	1083.76	NA	556	230.667	325.333	NA	NA	0.720401	1:1:1:1:1:1	0.358586(0.416268:0.315789:0.3437)	NA	NA	NA	NA
Vdar_KAH7855228.1-Vvin_XP_002264700.2	NG	0.275276	1.53226	0.179653	2.91093e-45	1440	339.067	1100.93	NA	475	221.333	253.667	NA	NA	0.571249	1:1:1:1:1:1	0.347422(0.406699:0.30303:0.332536)	NA	NA	NA	NA
Vduc_GWHPDOBL009662-Vmac_vmacro07478-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.0404613	0.0927506	0.436238	0.000864105	1401	330.488	1070.51	NA	71	28.8333	42.1667	NA	NA	0.052796	1:1:1:1:1:1	0.339979(0.393142:0.296651:0.330144)	NA	NA	NA	NA
Vduc_GWHPDOBL009662-Vvin_XP_002279322.1	NG	0.32954	1.62706	0.202537	4.79747e-38	1365	329.412	1035.59	NA	495	218.833	276.167	NA	NA	0.642665	1:1:1:1:1:1	0.335726(0.392344:0.30622:0.308612)	NA	NA	NA	NA
Vduc_GWHPDOBL009662-Vvin_XP_002274847.2	NG	0.390448	2.28678	0.170741	1.32823e-39	1374	328.692	1045.31	NA	553	234.833	318.167	NA	NA	0.844096	1:1:1:1:1:1	0.347156(0.401116:0.305423:0.334928)	NA	NA	NA	NA
Vduc_GWHPDOBL009662-Vvin_XP_002262763.1	NG	0.386631	1.92949	0.200379	9.28002e-36	1359	326.236	1032.76	NA	538	226	312	NA	NA	0.757003	1:1:1:1:1:1	0.353004(0.411483:0.311005:0.336523)	NA	NA	NA	NA
Vduc_GWHPDOBL009662-Vvin_XP_002264700.2	NG	0.281097	1.60979	0.174617	2.2356e-44	1377	327.636	1049.36	NA	463	217	246	NA	NA	0.597239	1:1:1:1:1:1	0.341839(0.401914:0.298246:0.325359)	NA	NA	NA	NA
Vmac_vmacro07478-RA_Vaccinium_macrocarpon_Stevens_v1-Vvin_XP_002279322.1	NG	0.33847	1.3144	0.257508	1.0836e-30	1428	339.516	1088.48	NA	507	210.5	296.5	NA	NA	0.570505	1:1:1:1:1:1	0.340245(0.396332:0.3126:0.311802)	NA	NA	NA	NA
Vmac_vmacro07478-RA_Vaccinium_macrocarpon_Stevens_v1-Vvin_XP_002274847.2	NG	0.387962	1.71815	0.225803	5.31226e-34	1437	338.715	1098.28	NA	561	228.333	332.667	NA	NA	0.701501	1:1:1:1:1:1	0.351675(0.405104:0.311802:0.338118)	NA	NA	NA	NA
Vmac_vmacro07478-RA_Vaccinium_macrocarpon_Stevens_v1-Vvin_XP_002262763.1	NG	0.38481	1.5437	0.249278	7.29049e-31	1422	336.776	1085.22	NA	547	220.333	326.667	NA	NA	0.659272	1:1:1:1:1:1	0.357523(0.41547:0.317384:0.339713)	NA	NA	NA	NA
Vmac_vmacro07478-RA_Vaccinium_macrocarpon_Stevens_v1-Vvin_XP_002264700.2	NG	0.283317	1.37618	0.205872	5.16772e-40	1443	338.607	1104.39	NA	474	213.417	260.583	NA	NA	0.539762	1:1:1:1:1:1	0.346358(0.405901:0.304625:0.328549)	NA	NA	NA	NA
Vvin_XP_002279322.1-Vvin_XP_002274847.2	NG	0.291839	1.32633	0.220036	6.05297e-37	1422	342.416	1079.58	NA	474	213	261	NA	NA	0.540942	1:1:1:1:1:1	0.347422(0.404306:0.321372:0.316587)	NA	NA	NA	NA
Vvin_XP_002279322.1-Vvin_XP_002262763.1	NG	0.290458	1.20701	0.240643	3.9613e-33	1413	341.674	1071.33	NA	463	205	258	NA	NA	0.512088	1:1:1:1:1:1	0.35327(0.414673:0.326954:0.318182)	NA	NA	NA	NA
Vvin_XP_002279322.1-Vvin_XP_002264700.2	NG	0.280801	1.13084	0.248313	4.2976e-32	1425	340.926	1084.07	NA	453	199.083	253.917	NA	NA	0.484169	1:1:1:1:1:1	0.342105(0.405104:0.314195:0.307018)	NA	NA	NA	NA
Vvin_XP_002274847.2-Vvin_XP_002262763.1	NG	0.131159	0.242918	0.539932	7.56111e-05	1488	355.015	1132.99	NA	210	73.6667	136.333	NA	NA	0.157823	1:1:1:1:1:1	0.3647(0.423445:0.326156:0.344498)	NA	NA	NA	NA
Vvin_XP_002274847.2-Vvin_XP_002264700.2	NG	0.304949	1.3498	0.225922	1.00154e-35	1425	338.13	1086.87	NA	484	211.667	272.333	NA	NA	0.552875	1:1:1:1:1:1	0.353535(0.413876:0.313397:0.333333)	NA	NA	NA	NA
Vvin_XP_002262763.1-Vvin_XP_002264700.2	NG	0.331734	1.43333	0.231443	3.98266e-34	1416	337.995	1078	NA	505	216	289	NA	NA	0.594681	1:1:1:1:1:1	0.359383(0.424242:0.318979:0.334928)	NA	NA	NA	NA
